"cluster_label","date","time","area","country","latitude","longitude","elevation","temperature","relative_humidity","cloud_cover","precipitation","tag"
"1380","2025-04-05","05:52:29","Tokyo","Japan","35.664483254648395","139.70305099652134","693","22.3335","48.939262","0","0","sublocality"
"1381","2025-04-05","11:06:50","Tokyo","Japan","35.66941545683511","139.69497239087573","691","16.1545","81.33565","0","0","sublocality_level_4"
"1382","2025-04-04","03:23:25","Tokyo","Japan","35.67147108806132","139.6941855044927","691","16.1545","81.33565","0","0","sublocality"
"1385","2025-05-04","00:21:26","Siem Reap Province","Cambodia","13.412512698309808","103.85606596346578","8","26.7705","68.20488","100","0","place_of_worship"
"1386","2025-01-14","07:57:23","Surat Thani","Thailand","9.504364761406269","100.05575569305404","728","10.5825","70.46427","0","0","restaurant"
"1391","2025-05-13","02:12:18","Queensland","Australia","-16.91446743793375","145.77254530457233","165","23.977999","75.25254","100","0","store"
"1394","2025-07-29","03:17:13","Pichincha","Ecuador","-0.185702","-78.48168","56","26.6495","81.89108","100","0","cafe"
"1395","2025-09-07","03:20:18","Ancash","Peru","-9.529127127905817","-77.52571306937536","46","24.082499","76.21056","100","0","food"
"1396","2025-09-12","05:48:55","Provincia de Lima","Peru","-12.124545914894243","-77.02568524394337","419","19.2435","61.222145","0","0","store"
"1397","2025-04-26","09:04:26","Hong Kong Island","Hong Kong","22.27827453613281","114.17453969950093","128","27.567999","75.59422","9","0","transit_station"
"1398","2025-04-26","06:47:24","Hong Kong Island","Hong Kong","22.27064514160156","114.14986385952857","128","27.317999","76.2454","97","0","food"
"1400","2025-03-04","04:27:34","Ninh Binh","Vietnam","20.230416851429684","105.936079774732","311","24.612501","63.843086","3","0","cafe"
"1401","2025-03-04","04:14:38","Ninh Binh","Vietnam","20.23116706521902","105.9359671809277","311","24.612501","63.843086","3","0","tourist_attraction"
"1402","2024-12-30","02:59:14","Krung Thep Maha Nakhon","Thailand","13.742917628066428","100.5024902839853","205","17.2155","88.8842","100","2.4","place_of_worship"
"1410","2025-05-19","07:24:06","Victoria","Australia","-38.51024368415821","145.15055127514566","53","25.106","76.1349","23","0","park"
"1411","2025-05-19","08:13:22","Victoria","Australia","-38.5103175673289","145.15028189212063","53","25.106","76.1349","23","0","park"
"1413","2025-07-28","12:57:46","Pichincha","Ecuador","-0.185669","-78.481708","56","23.9995","97.32863","100","1.8","store"
"1416","2025-07-14","11:23:36","Mendoza","Argentina","-32.82769413962151","-68.79867712993959","37","26.320002","86.939","100","0","airport"
"1421","2025-03-05","06:12:13","Ninh Binh","Vietnam","20.278664990773503","105.86634949434044","311","26.862501","47.785027","24","0","place_of_worship"
"1423","2025-03-09","03:40:17","Lao Cai","Vietnam","22.34003471562041","103.82611433196382","434","25.216002","63.772827","97","0","cafe"
"1426","2025-04-21","05:03:00","Hunan","China","29.33164910402904","110.42609588515172","129","23.874498","70.01385","2","0","tourist_attraction"
"1427","2025-04-24","10:57:51","Shan Xi Sheng","China","34.26279735443869","108.94194533715776","129","21.624498","72.52883","23","0","store"
"1430","2025-05-19","05:05:55","Victoria","Australia","-38.538482666015625","145.33715016666665","53","24.806","78.95406","10","0","cafe"
"1433","2025-09-09","04:32:14","Provincia de Lima","Peru","-12.12451787995251","-77.02569341448282","419","13.5435","59.660324","98","0","food"
"1437","2025-01-23","12:06:13","Selangor","Malaysia","2.7522054755080694","101.70511915255696","16","13.1835","86.23369","37","0","airport"
"1445","2025-03-18","15:13:47","California","United States","33.8757129","-117.8695813","334","25.066","63.941357","90","0","transit_station"
"1447","2025-07-02","12:33:20","Salta","Argentina","-24.779695","-65.406779","39","22.882","90.15488","89","0","lodging"
"1449","2025-02-26","03:35:04","Ha Noi","Vietnam","21.04788350643985","105.83757214155727","13","26.4805","46.014973","0","0","store"
"1450","2025-03-10","06:38:45","Lao Cai","Vietnam","22.335952758789062","103.84548443957289","311","22.5625","72.69489","4","0","store"
"1455","2025-01-20","10:51:34","Wilayah Persekutuan Kuala Lumpur","Malaysia","3.147436141967773","101.71214898912048","308","11.0905","93.87112","9","0","store"
"1456","2025-04-21","05:20:52","Hunan","China","29.332387778290475","110.4259078067418","129","23.874498","70.01385","2","0","tourist_attraction"
"1464","2025-07-06","13:58:09","Jujuy","Argentina","-24.185154463460695","-65.32787807278032","37","25.27","83.99257","90","0","clothing_store"
"1465","2025-07-10","15:21:32","Salta","Argentina","-24.84442281902151","-65.47890845044242","37","30.970001","55.998123","100","0","airport"
"1466","2025-07-10","15:13:54","Salta","Argentina","-24.844413771066076","-65.47889656218733","37","30.970001","55.998123","100","0","airport"
"1467","2025-03-10","12:50:00","Ha Noi","Vietnam","21.20400041555913","105.83169581320328","434","15.066","95.896515","0","0","storage"
"1469","2025-03-09","10:31:33","Lao Cai","Vietnam","22.33253104792989","103.83913748886516","434","16.916","91.46408","2","0","lodging"
"1474","2025-01-21","05:00:58","Federal Territory of Kuala Lumpur","Malaysia","3.137501400257776","101.6872481553148","308","12.5405","83.33527","25","0","train_station"
"1476","2025-01-23","12:09:12","Selangor","Malaysia","2.752240406983134","101.7051297718198","16","14.1335","81.33887","100","0","airport"
"1481","2025-09-12","10:49:35","Callao","Peru","-12.029066372648126","-77.11626853710796","37","24.02","97.91712","100","0.1","transit_station"
"1483","2025-04-01","02:55:52","Tokyo","Japan","35.6491393","139.7898711","693","16.4835","67.889015","0","0","amusement_park"
"1484","2025-04-01","03:06:17","Tokyo","Japan","35.64892994222168","139.78988967819984","693","15.9335","68.91806","0","0","political"
"1485","2025-04-27","05:22:21","Hong Kong Island","Hong Kong","22.283812","114.154954","128","27.018","77.59925","100","0","store"
"1486","2025-04-29","03:29:40","Hong Kong Island","Hong Kong","22.279073","114.165648","128","26.918","77.58454","100","0","embassy"
"1493","2024-12-28","09:51:24","Krung Thep Maha Nakhon","Thailand","13.726413","100.511002","205","15.2155","93.75593","0","0","transit_station"
"1498","2025-08-11","21:07:21","Islas Galapagos","Ecuador","-0.956594","-90.964231","62","22.646","67.81357","100","0","restaurant"
"1499","2025-04-03","23:13:59","Tokyo","Japan","35.694458855910845","139.7476285371765","693","22.5835","50.8198","9","0","sublocality"
"1500","2025-03-31","04:31:03","Tokyo","Japan","35.69262335879394","139.74768581234835","693","22.5835","50.8198","9","0","cafe"
"1502","2025-04-29","03:50:02","Hong Kong Island","Hong Kong","22.284988403320312","114.1583620457024","128","28.118","71.450356","72","0","store"
"1504","2025-03-05","09:32:53","Ninh Binh","Vietnam","20.2490297416875","105.9180933702928","311","26.862501","47.785027","24","0","place_of_worship"
"1506","2025-03-16","17:11:24","California","United States","33.8771755","-117.8792872","334","26.316","51.79523","100","0","lodging"
"1509","2025-08-05","13:22:31","Galapagos Province","Ecuador","-0.900158","-89.607147","7","29.0135","59.995792","92","0","taxi_stand"
"1510","2025-07-06","10:30:10","Jujuy","Argentina","-24.1851541209371","-65.32787794746126","37","26.970001","77.12285","99","0","clothing_store"
"1511","2025-07-06","12:37:48","Jujuy","Argentina","-24.185154266632765","-65.3278779256247","37","29.67","62.39713","100","0","store"
"1512","2025-07-06","04:09:20","Jujuy","Argentina","-24.1851539047478","-65.32787792955173","37","28.62","66.50557","100","0","store"
"1513","2025-07-06","04:04:27","Jujuy","Argentina","-24.18515389201336","-65.3278779081757","37","28.62","66.50557","100","0","store"
"1514","2025-03-31","07:05:37","Tokyo","Japan","35.659723","139.703956","693","22.5835","50.8198","9","0","sublocality"
"1515","2025-04-28","14:13:09","Kowloon","Hong Kong","22.30550037433174","114.1693324241793","129","20.4245","76.60009","0","0","food"
"1517","2025-02-26","03:59:50","Ha Noi","Vietnam","21.042739426587985","105.83599435438116","13","26.4805","46.014973","0","0","cafe"
"1520","2025-03-10","22:43:50","Ha Noi","Vietnam","21.21600007974291","105.80144100538224","434","15.016","95.276764","0","0","airport"
"1525","2025-05-04","12:14:12","Siem Reap Province","Cambodia","13.352866740628889","103.8591201395487","7","24.377","75.785446","27","0","lodging"
"1526","2025-01-13","11:28:02","Chang Wat Surat Thani","Thailand","9.5281198","100.0597954","728","8.8325","75.73473","0","0","travel_agency"
"1527","2025-01-22","13:28:01","Wilayah Persekutuan Kuala Lumpur","Malaysia","3.142522031909427","101.69814381490325","16","14.6335","77.712494","100","0","food"
"1531","2025-01-31","06:42:48","Rajasthan","India","26.92578862632829","75.82346595334536","0","5.7","67.01456","1","0","store"
"1535","2025-08-05","14:16:30","Galapagos Province","Ecuador","-0.9001579105838546","-89.60714712155755","7","29.1135","60.57594","87","0","taxi_stand"
"1537","2025-07-06","00:52:32","Jujuy","Argentina","-24.185153694853277","-65.3278779577433","37","22.470001","90.68198","99","0","store"
"1538","2025-04-08","14:26:05","Tokyo","Japan","35.69104428930332","139.70087134404838","691","16.1545","81.33565","0","0","subway_station"
"1539","2025-03-21","23:17:29","Fukuoka","Japan","33.58965736457272","130.4310746679212","1004","19.284","66.91029","91","0","food"
"1540","2024-11-20","09:27:44","Seoul","South Korea","37.561586","126.985032","205","6.5155","75.33984","40","0","store"
"1544","2024-12-29","14:23:26","Krung Thep Maha Nakhon","Thailand","13.7427978515625","100.50243612477531","205","17.015501","86.889244","100","0.7","clothing_store"
"1546","2025-01-20","12:36:41","Wilayah Persekutuan Kuala Lumpur","Malaysia","3.1466566464177967","101.71146309257144","308","7.9405003","100","100","0","store"
"1547","2025-01-20","12:30:50","Wilayah Persekutuan Kuala Lumpur","Malaysia","3.146432","101.711199","308","7.7404995","95.9863","90","0.2","transit_station"
"1549","2025-04-24","23:06:52","Shan Xi Sheng","China","34.262664794921875","108.9437636668822","129","21.624498","72.52883","23","0","beauty_salon"
"1551","2025-05-24","19:13:14","New South Wales","Australia","-33.86724853515625","151.1155761315657","0","26.35","79.89375","98","0","hair_care"
"1553","2025-03-16","17:29:10","California","United States","33.8773004","-117.8792186","334","26.316","51.79523","100","0","lodging"
"1557","2025-07-15","00:50:55","Callao","Peru","-12.028840950690665","-77.1165383277144","37","24.37","96.75244","100","0","transit_station"
"1558","2025-09-12","09:17:17","Provincia de Lima","Peru","-12.12456036161754","-77.02567919447925","419","17.9935","65.11689","0","0","cafe"
"1559","2025-09-12","09:14:31","Provincia de Lima","Peru","-12.124562229988584","-77.02567833583785","419","17.9935","65.11689","0","0","cafe"
"1562","2025-07-06","01:10:20","Jujuy","Argentina","-24.18515371018524","-65.32787798522635","37","26.970001","77.12285","99","0","clothing_store"
"1564","2025-04-10","23:57:18","Tochigi","Japan","36.76193237304688","139.61747479569576","691","23.004501","50.597336","20","0","lodging"
"1565","2025-03-31","02:16:31","Tokyo","Japan","35.686214920575466","139.75524474405344","693","20.783499","59.401978","0","0","sublocality_level_4"
"1567","2025-04-07","05:53:18","Tokyo","Japan","35.667729","139.705969","691","21.6545","60.58613","0","0","cafe"
"1568","2025-04-07","05:49:11","Tokyo","Japan","35.66691853174615","139.70627944757317","691","16.1545","81.33565","0","0","political"
"1569","2025-03-05","03:24:55","Ninh Binh","Vietnam","20.28426593474484","105.90875800001191","311","27.0125","49.227287","30","0","food"
"1570","2025-03-05","03:04:34","Ninh Binh","Vietnam","20.285366026863187","105.90691905612506","311","27.0125","49.227287","30","0","place_of_worship"
"1573","2025-03-09","08:29:24","Lao Cai","Vietnam","22.338259","103.824112","434","23.766","64.26865","74","0","tourist_attraction"
"1574","2025-02-25","02:01:53","Thanh pho Hue","Vietnam","16.34002685546875","107.95355873346806","13","24.7305","58.99934","0","0","health"
"1578","2025-01-06","14:27:47","Phayao","Thailand","19.35411071777344","100.51138434758944","194","10.7975","91.06568","100","0","lodging"
"1584","2025-01-15","11:24:18",NULL,"Thailand","9.538326","99.931329","728","11.9825","65.801094","0","0","transit_station"
"1585","2025-01-15","00:28:40","Surat Thani","Thailand","9.506126403808594","100.05380890662988","728","10.5825","70.46427","0","0","food"
"1587","2025-05-24","19:26:25","New South Wales","Australia","-33.86726165565086","151.1155761315657","0","26.5","78.71044","100","0","hair_care"
"1588","2025-05-23","23:24:39","New South Wales","Australia","-33.867262","151.115576","0","26.5","78.71044","100","0","hair_care"
"1590","2025-04-07","11:09:58","Tokyo","Japan","35.69736997972442","139.7866885756632","693","20.783499","59.401978","0","0","subway_station"
"1591","2025-04-07","03:41:30","Tokyo","Japan","35.6974108","139.7850081","691","18.454498","73.3765","0","0","sublocality"
"1592","2025-03-10","12:18:23","Ha Noi","Vietnam","21.20277404785156","105.83279641222796","434","15.066","95.896515","0","0","restaurant"
"1598","2025-01-07","01:53:12","Chang Wat Phayao","Thailand","19.355155","100.511081","194","12.0975","71.73589","100","0","cafe"
"1599","2025-01-07","00:58:22","Chang Wat Phayao","Thailand","19.35435485839844","100.51140510854522","194","12.0975","71.73589","100","0","campground"
"1600","2024-12-30","03:33:48","Krung Thep Maha Nakhon","Thailand","13.742813110351562","100.50247597964082","174","10.367","73.667595","95","0","store"
"1601","2024-12-30","03:38:15","Krung Thep Maha Nakhon","Thailand","13.742820089779384","100.50247597964082","174","10.367","73.667595","95","0","store"
"1602","2024-12-29","01:03:21","Krung Thep Maha Nakhon","Thailand","13.742823562075174","100.5024971524844","205","11.2155","72.56136","100","0","store"
"1603","2024-12-29","01:12:22","Krung Thep Maha Nakhon","Thailand","13.742820739746094","100.5024971524844","205","11.1154995","74.565605","100","0","clothing_store"
"1606","2025-09-12","03:03:29","Provincia de Lima","Peru","-12.124542599527226","-77.02570535292021","419","19.2435","61.222145","0","0","store"
"1607","2025-09-12","09:42:16","Provincia de Lima","Peru","-12.124542573091606","-77.02570531942985","419","20.3435","56.62125","13","0","store"
"1609","2025-06-30","23:15:07","Salta","Argentina","-24.779671","-65.406801","39","26.882","83.41267","99","0","store"
"1610","2025-07-01","20:43:48","Salta","Argentina","-24.779693603976916","-65.40677974413205","39","25.532","86.60506","78","0","lodging"
"1611","2025-04-08","13:22:13","Tokyo","Japan","35.6941321","139.7044182","691","18.454498","73.3765","0","0","sublocality_level_4"
"1612","2025-03-09","08:43:28","Lao Cai","Vietnam","22.337492313470676","103.8245076652468","434","21.066","74.77536","92","0","spa"
"1614","2025-02-15","05:38:33","Hue City","Vietnam","16.45213535739938","107.54508656789784","43","11.274","45.85921","13","0","place_of_worship"
"1615","2025-02-15","05:40:32","Thanh pho Hue","Vietnam","16.452169348118733","107.54672393389043","43","11.124","48.19736","31","0","parking"
"1618","2025-01-07","01:59:34","Phayao","Thailand","19.352447509765625","100.51176699638678","194","11.6475","71.89725","100","0","lodging"
"1621","2025-01-17","03:07:52",NULL,"Thailand","9.53826083250149","99.93009378110888","728","12.6825","62.84414","0","0","transit_station"
"1622","2025-01-17","02:56:26",NULL,"Thailand","9.538404442498251","99.9308387348914","728","11.9825","65.801094","0","0","transit_station"
"1623","2025-05-12","01:49:18",NULL,"Singapore","1.2827703","103.8436485","165","26.178","64.58265","99","0","food"
"1629","2025-07-17","14:49:05","Bolivar","Colombia","10.404761275241588","-75.55354282841449","37","23.87","98.21034","100","0","health"
"1630","2025-07-05","14:08:36","Jujuy","Argentina","-24.1851566430536","-65.32787880520024","39","22.231998","92.92483","97","0","clothing_store"
"1631","2025-07-01","05:14:24","Salta","Argentina","-24.779686571425756","-65.40678791965134","39","26.882","83.41267","99","0","store"
"1632","2025-04-16","05:09:50","Tokyo","Japan","35.679096","139.767693","693","15.4835","64.78524","0","0","sublocality"
"1633","2025-03-22","00:31:17","Fukuoka","Japan","33.589630126953125","130.43112716675904","1004","20.384","62.29598","55","0","political"
"1634","2025-03-20","20:25:56","Fukuoka","Japan","33.589630126953125","130.4311212198096","1004","20.384","62.29598","55","0","transit_station"
"1641","2025-01-13","12:37:36","Chang Wat Surat Thani","Thailand","9.530986895213218","100.0615883372145","728","8.8325","75.73473","0","0","lodging"
"1642","2025-01-21","04:31:10","Wilayah Persekutuan Kuala Lumpur","Malaysia","3.137594223022461","101.6877294058923","308","12.5405","83.33527","25","0","transit_station"
"1643","2025-01-21","05:16:29","Federal Territory of Kuala Lumpur","Malaysia","3.137655258178711","101.6874582008593","308","12.5405","83.33527","25","0","subway_station"
"1644","2025-06-30","23:44:26","Salta","Argentina","-24.77967116097641","-65.40680145029414","39","26.882","83.41267","99","0","store"
"1645","2025-06-30","20:14:42","Salta","Argentina","-24.77967162692257","-65.4068010142953","39","29.182","66.41663","97","0","store"
"1646","2025-06-26","22:43:26","Ciudad Autonoma de Buenos Aires","Argentina","-34.57678790305403","-58.43780769121403","19","25.254","95.62297","100","0","store"
"1647","2025-06-13","15:27:04","Ciudad Autonoma de Buenos Aires","Argentina","-34.57724153654563","-58.42964206778135","19","25.154","93.07306","100","0","supermarket"
"1648","2025-06-13","15:36:18","Ciudad Autonoma de Buenos Aires","Argentina","-34.577351158309504","-58.42970235406844","19","25.154","93.07306","100","0","transit_station"
"1649","2025-04-05","14:00:30","Tokyo","Japan","35.66006771986729","139.6981046194314","691","20.254501","66.89352","0","0","sublocality"
"1650","2025-05-02","15:02:30","Taoyuan City","Taiwan","25.08180979950724","121.23698915124302","66","23.164","90.45113","99","0","airport"
"1651","2025-05-02","15:06:36","Taoyuan City","Taiwan","25.081832885742188","121.23695415910952","8","27.9705","68.02125","100","0","airport"
"1654","2024-12-28","09:57:23","Bangkok","Thailand","13.726792245095735","100.51067506965776","205","13.9655","95.23895","100","0","food"
"1655","2024-12-28","08:48:24","Krung Thep Maha Nakhon","Thailand","13.726534","100.510432","205","14.7155","93.428314","5","0","store"
"1656","2025-01-10","12:22:22","Chang Wat Phuket","Thailand","8.108994595576712","98.30665756354158","194","11.5975","61.939606","0","0","cafe"
"1657","2025-05-13","02:52:50","Queensland","Australia","-16.914580680553396","145.77241690933528","165","23.878","74.30439","100","0","store"
"1658","2025-05-23","13:35:34","New South Wales","Australia","-33.867238563235006","151.11565578180603","0","26.5","78.71044","100","0","hair_care"
"1661","2025-05-18","03:55:57","Victoria","Australia","-38.53870633333334","143.9764276666667","53","27.356","65.43579","87","0","park"
"1662","2025-08-05","02:36:12","Galapagos Province","Ecuador","-0.9001348300439191","-89.607215599475","7","30.6635","49.86929","39","0","taxi_stand"
"1663","2025-08-04","07:21:50","Galapagos Province","Ecuador","-0.9001356287020259","-89.60721491728006","7","30.6635","49.86929","39","0","taxi_stand"
"1666","2025-04-08","02:27:23","Tokyo","Japan","35.698052602338635","139.7866958453497","693","17.4335","64.99518","0","0","finance"
"1667","2025-04-05","00:38:44","Tokyo","Japan","35.6985697","139.7871772","693","17.4335","64.99518","0","0","sublocality_level_4"
"1668","2025-04-16","04:36:41","Tokyo","Japan","35.67731108708704","139.76541311779198","691","20.254501","66.89352","0","0","sublocality_level_4"
"1669","2025-03-31","01:16:59","Tokyo","Japan","35.6658399","139.7710359","693","22.3835","51.781166","86","0","store"
"1670","2025-03-31","01:03:17","Tokyo","Japan","35.66551420560806","139.77009533578254","693","22.5835","50.8198","9","0","sublocality"
"1671","2025-04-05","14:06:28","Tokyo","Japan","35.6604803","139.6988478","693","21.1835","57.016617","3","0","sublocality_level_4"
"1673","2025-04-26","04:30:23","Hong Kong Island","Hong Kong","22.281126598153183","114.15351494489268","128","27.018","77.59925","100","0","art_gallery"
"1676","2025-04-26","07:42:35","Hong Kong Island","Hong Kong","22.27729797363281","114.16392755658023","128","27.467999","76.26851","2","0","restaurant"
"1677","2025-02-14","04:24:12","Thanh pho Hue","Vietnam","16.466903686523438","107.58387618467428","35","4.726","82.95159","0","0","bus_station"
"1684","2025-08-11","23:13:33","Islas Galapagos","Ecuador","-0.9565936929906844","-90.96424294239766","62","22.646","67.81357","100","0","restaurant"
"1686","2025-06-30","20:14:40","Salta","Argentina","-24.779672","-65.406801","39","30.882","56.841972","100","0","store"
"1687","2025-06-30","18:12:21","Salta","Argentina","-24.779672089929083","-65.4068005969477","39","30.882","56.841972","100","0","store"
"1688","2025-03-21","14:25:29","Fukuoka","Japan","33.5895857","130.4309742","1004","19.284","66.91029","91","0","sublocality"
"1689","2025-03-21","12:56:32","Fukuoka","Japan","33.589527","130.430993","1004","19.284","66.91029","91","0","political"
"1690","2024-11-20","10:18:56","Seoul","South Korea","37.5639641","126.9828829","205","6.5155","77.23465","100","0","store"
"1696","2025-03-30","08:05:08","Tokyo","Japan","35.67235581796207","139.7655220720002","693","20.783499","59.401978","0","0","shopping_mall"
"1698","2025-01-23","11:53:11","Selangor","Malaysia","2.7522284076524204","101.70518824308049","16","13.1835","86.23369","37","0","airport"
"1701","2025-05-23","12:32:27","New South Wales","Australia","-33.86733714436933","151.11585103717735","0","26.45","79.18296","94","0","hair_care"
"1702","2025-03-16","15:29:13","California","United States","33.877379","-117.87922","334","26.316","51.79523","100","0","restaurant"
"1703","2025-09-09","22:18:41","Provincia de Lima","Peru","-12.124519","-77.025695","419","14.893499","56.783142","65","0","cafe"
"1704","2025-09-09","22:24:57","Provincia de Lima","Peru","-12.124518549755118","-77.02569488393807","419","14.893499","56.783142","65","0","store"
"1705","2025-08-19","00:59:12","Cuzco","Peru","-13.518223352646226","-71.98643021898535","1146","15.1875","73.52661","98","0","school"
"1706","2025-03-21","15:11:40","Fukuoka","Japan","33.589662712112826","130.4311105420797","1004","20.384","62.29598","55","0","subway_station"
"1707","2025-04-27","12:41:32","Kowloon","Hong Kong","22.301925659179688","114.17654217457984","128","27.918","74.288864","57","0","museum"
"1717","2025-08-07","01:45:06","Galapagos Province","Ecuador","-0.9010999732232128","-89.61016464254206","7","29.1135","60.57594","87","0","store"
"1718","2025-08-17","03:09:23","Cuzco","Peru","-13.51813733959142","-71.98643847943474","62","26.845999","64.124115","77","0","school"
"1719","2025-03-31","12:59:12","Tokyo","Japan","35.65784818500815","139.70318912855956","693","17.4335","64.99518","0","0","sublocality"
"1720","2025-03-31","12:40:56","Tokyo","Japan","35.65711922468633","139.70245408509615","693","17.9835","64.04489","0","0","political"
"1721","2025-03-23","10:52:01","Kagoshima","Japan","31.588449","130.551553","1004","18.284","68.0314","55","0","transit_station"
"1723","2025-04-26","04:56:37","Hong Kong Island","Hong Kong","22.28167724609375","114.15414583336776","128","27.018","77.59925","100","0","home_goods_store"
"1724","2025-04-26","05:08:27","Hong Kong Island","Hong Kong","22.281326293945312","114.15421861846488","128","27.018","77.59925","100","0","food"
"1725","2025-04-27","06:55:03","Hong Kong Island","Hong Kong","22.281978538919223","114.1528267289557","128","28.268","69.12569","69","0","bar"
"1726","2025-03-10","21:33:01","Ha Noi","Vietnam","21.214551525322328","105.80371075078158","13","30.530499","39.55073","0","0","airport"
"1735","2025-05-23","13:14:46","New South Wales","Australia","-33.86730887960671","151.1157350752823","0","26.5","78.23354","50","0","hair_care"
"1738","2025-07-06","00:03:37","Jujuy","Argentina","-24.185153702478697","-65.32787797402503","37","26.970001","77.12285","99","0","clothing_store"
"1739","2025-07-06","01:06:36","Jujuy","Argentina","-24.185153706820973","-65.3278779791958","37","22.470001","90.68198","99","0","store"
"1743","2025-04-26","07:11:09","Hong Kong Island","Hong Kong","22.27774339184187","114.15957440313284","128","27.317999","76.2454","97","0","travel_agency"
"1747","2025-01-06","22:12:54","Chang Wat Phayao","Thailand","19.353530883789062","100.51173026223265","194","11.6475","71.89725","100","0","lodging"
"1749","2025-04-21","15:01:18","Hu Nan Sheng","China","29.3463845","110.5464207","129","23.874498","70.01385","2","0","lodging"
"1751","2025-05-13","03:27:08","Queensland","Australia","-16.914597930215013","145.7724452826097","165","23.977999","75.25254","100","0","cafe"
"1753","2025-05-20","02:19:15","Victoria","Australia","-37.8069667","144.959684","0","26.4","73.585144","16","0","food"
"1755","2025-05-18","03:50:14","Victoria","Australia","-38.539154052734375","143.97552465565002","53","27.356","65.43579","87","0","movie_theater"
"1759","2025-08-05","03:13:05","Galapagos Province","Ecuador","-0.9001577503226935","-89.60714671633323","7","29.6635","60.700344","12","0","taxi_stand"
"1762","2025-04-08","14:18:13","Tokyo","Japan","35.693823","139.701533","691","16.1545","81.33565","0","0","sublocality_level_4"
"1763","2025-04-08","06:48:20","Tokyo","Japan","35.693183","139.703316","691","18.454498","73.3765","0","0","sublocality"
"1764","2025-04-05","14:13:23","Tokyo","Japan","35.65891146723475","139.70129095673337","693","22.3335","48.939262","0","0","political"
"1765","2025-03-31","11:33:48","Tokyo","Japan","35.658710201854106","139.70168529303697","693","22.5835","50.8198","9","0","train_station"
"1767","2025-03-10","22:15:55","Ha Noi","Vietnam","21.21498121275388","105.80386452039455","13","29.8305","42.24134","0","0","transit_station"
"1768","2025-03-10","22:13:10","Ha Noi","Vietnam","21.21533203125","105.8042790825082","434","15.016","95.276764","0","0","transit_station"
"1777","2025-09-08","04:12:41","Ancash","Peru","-9.529025855389628","-77.5256869931598","727","24.722","47.51879","18","0","restaurant"
"1778","2025-07-05","14:41:03","Jujuy","Argentina","-24.18515659938046","-65.32787874615025","39","22.282","92.3583","100","0","store"
"1779","2025-07-05","14:38:50","Jujuy","Argentina","-24.185156619690662","-65.32787877361146","39","22.282","92.3583","100","0","clothing_store"
"1782","2025-04-10","11:26:44","Tochigi","Japan","36.762088","139.617605","691","23.004501","50.597336","20","0","lodging"
"1783","2025-04-10","23:10:34","Tochigi","Japan","36.762013030446944","139.61765148714366","691","23.204498","50.650246","10","0","lodging"
"1784","2024-11-20","10:23:45","Seoul","South Korea","37.563734","126.984531","205","6.5155","75.33984","40","0","cafe"
"1785","2024-11-20","10:33:41","Seoul","South Korea","37.563848","126.984996","205","6.5155","75.33984","40","0","store"
"1788","2024-12-29","07:04:30","Krung Thep Maha Nakhon","Thailand","13.764396667480469","100.49672858506364","174","10.766999","73.73918","100","0","school"
"1793","2025-09-08","01:31:10","Ancash","Peru","-9.52916828815347","-77.52557092643484","46","28.082499","55.641953","42","0","food"
"1799","2025-04-27","12:27:36","Kowloon","Hong Kong","22.29461370386124","114.1734763674686","128","27.618","74.01445","29","0","restaurant"
"1804","2025-01-10","04:30:49","Chang Wat Phuket","Thailand","7.821323394775391","98.30100021848018","194","13.747499","56.100163","37","0","doctor"
"1805","2025-01-10","04:20:42","Chang Wat Phuket","Thailand","7.821305455950664","98.3009031463258","194","12.497499","56.764713","27","0","doctor"
"1807","2025-01-23","05:32:36","Wilayah Persekutuan Kuala Lumpur","Malaysia","3.155822542032183","101.70016663888912","16","14.6835","80.07546","7","0","transit_station"
"1808","2025-01-23","11:56:30","Selangor","Malaysia","2.752216962269246","101.70520530734834","16","14.1335","81.33887","100","0","airport"
"1809","2025-01-23","11:45:11","Selangor","Malaysia","2.75221","101.705217","16","13.6335","84.021324","46","0","airport"
"1812","2025-07-31","07:35:50","Pichincha","Ecuador","-0.185578","-78.481561","56","22.9995","92.68071","100","0","restaurant"
"1813","2025-04-11","00:07:36","Tochigi","Japan","36.76191801118429","139.61763195317607","691","23.1045","53.521324","9","0","lodging"
"1814","2025-04-27","06:45:38","Hong Kong Island","Hong Kong","22.282000201225607","114.1528113383058","128","28.268","69.12569","69","0","bar"
"1815","2025-04-27","06:47:46","Hong Kong Island","Hong Kong","22.282012939453125","114.15280136930303","128","28.268","69.12569","69","0","bar"
"1817","2025-02-25","01:40:34","Thanh pho Hue","Vietnam","16.339874267578125","107.95387668910053","5","24.8195","59.208622","0","0","health"
"1820","2025-01-30","08:42:21","Rajasthan","India","26.92367553710937","75.8235952205131","0","6.65","51.303673","100","0","store"
"1821","2025-01-30","08:46:59","Rajasthan","India","26.92369079589844","75.82348102741935","0","5.75","54.588478","100","0","store"
"1825","2025-08-21","15:07:34","Cuzco","Peru","-13.51818938883871","-71.98643599016722","62","34.696003","32.948593","19","0","school"
"1826","2025-03-26","14:37:36","Oita","Japan","33.27925343979014","131.49893850580034","403","21.387999","63.956818","9","0","political"
"1827","2024-11-26","02:08:42",NULL,"South Korea","35.81691607945639","127.15182986689834","205","16.2155","92.90273","100","3","lodging"
